date;mois;jour_semaine;admissions_urgences;lits_occupes;lits_total;taux_occupation;sorties_patient;duree_sejour_moyen;revenus_jour;grippe_saison;epidemies;temperature;urgences_pediatriques;reanimation_occupes;stock_masques;stock_oxygene;stock_medicaments;stock_consommables;stocks_materiel;ide_dispo;medecins_dispo;personnel_dispo;personnel_rea;absences_personnel;conso_masques_par_patient;conso_masques_jour;conso_oxygene_par_patient;conso_oxygene_jour;ratio_ide_patients;besoins_ide;deficit_ide;ratio_medecins_patients;besoins_medecins;deficit_medecins;alerte_stocks;alerte_personnel;alerte_saturation;scenario;vacances_zone_c;nom_vacances;trend_fievre;trend_covid;trend_gastro;trend_grippe;trend_toux
28/08/2022;8;6;153;681;1800;37.8;161;8.3;133908;17;0;-0.5;60;68;4096;1466;8691;1806;76.1;238;74;312;62;11;10.0;1530;2.8;428;0.8;122;0;0.3;46;0;0;0;0;grève;True;Vacances d'été;1;9;1;0;1
29/08/2022;8;0;137;681;1800;37.8;150;5.6;156710;28;0;4.6;80;68;3830;1716;9327;2179;71.0;254;122;376;58;17;11.6;1589;3.3;452;0.8;110;0;0.3;41;0;0;0;0;grève;True;Vacances d'été;1;9;1;0;1
30/08/2022;8;1;152;671;1800;37.3;182;4.8;137272;26;0;3.1;72;67;3897;1405;9660;1940;65.4;219;122;341;42;14;5.4;821;3.1;471;0.8;122;0;0.3;46;0;0;0;0;grève;True;Vacances d'été;1;9;1;0;1
31/08/2022;8;2;136;667;1800;37.1;150;5.4;121118;32;0;1.7;62;66;3270;1594;8504;2499;82.0;257;122;379;54;12;11.1;1510;2.3;313;0.8;109;0;0.3;41;0;0;0;0;grève;True;Vacances d'été;1;9;1;0;1
01/09/2022;9;3;137;654;1800;36.3;150;2.8;135943;22;0;-0.1;53;65;3448;1743;7962;2168;68.5;252;123;375;56;10;7.9;1082;3.8;521;0.8;110;0;0.3;41;0;0;0;0;grève;False;;1;9;1;0;1
02/09/2022;9;4;124;637;1800;35.4;150;4.8;123943;15;0;4.4;74;63;4823;1482;7804;2595;75.0;253;124;377;59;16;11.1;1376;3.1;384;0.8;99;0;0.3;37;0;0;0;0;grève;False;;1;9;1;0;1
03/09/2022;9;5;148;634;1800;35.2;150;3.4;131133;39;0;0.1;80;63;3486;1484;9007;1790;70.4;235;98;333;62;15;7.2;1066;2.8;414;0.8;118;0;0.3;44;0;0;0;0;grève;False;;1;9;1;0;1
04/09/2022;9;6;146;630;1800;35.0;157;5.3;132677;37;1;-3.8;67;113;3730;1450;7714;2021;76.7;213;96;309;52;52;11.9;1737;2.8;409;0.8;117;0;0.3;44;0;0;0;0;grève;False;;1;9;1;0;1
05/09/2022;9;0;150;638;1800;35.4;163;3.4;130182;40;0;3.1;73;63;3918;1640;8285;2020;78.4;254;134;388;60;11;9.5;1425;3.7;555;0.8;120;0;0.3;45;0;0;0;0;normal;False;;1;9;1;0;1
06/09/2022;9;1;158;642;1800;35.7;179;4.0;171807;36;0;-2.0;75;64;3201;1595;7399;2292;59.1;235;126;361;60;17;9.4;1485;1.6;253;0.8;126;0;0.3;47;0;0;0;0;grève;False;;1;9;1;0;1
07/09/2022;9;2;130;638;1800;35.4;154;2.0;144045;37;0;-3.7;81;63;4636;1506;8312;1727;70.8;268;119;387;66;14;10.6;1378;2.5;325;0.8;104;0;0.3;39;0;0;0;0;normal;False;;1;9;1;0;1
08/09/2022;9;3;146;644;1800;35.8;173;2.7;143800;27;0;3.3;81;64;3835;1630;8599;2187;67.5;277;131;408;60;14;8.1;1183;3.6;526;0.8;117;0;0.3;44;0;0;0;0;normal;False;;1;9;1;0;1
09/09/2022;9;4;139;654;1800;36.3;150;5.0;150903;26;0;2.1;59;65;3769;1020;8547;2195;73.2;236;129;365;49;11;6.8;945;1.6;222;0.8;111;0;0.3;42;0;0;0;0;grève;False;;1;9;1;0;1
10/09/2022;9;5;134;645;1800;35.8;151;3.2;146646;26;0;-0.8;72;64;4462;1765;8982;2438;59.9;258;109;367;56;14;6.8;911;3.1;415;0.8;107;0;0.3;40;0;0;0;0;grève;False;;1;9;1;0;1
11/09/2022;9;6;140;641;1800;35.6;150;6.1;119743;28;0;3.5;67;64;4335;1759;7220;2315;83.9;282;98;380;71;15;7.3;1022;2.5;350;0.8;112;0;0.3;42;0;0;0;0;normal;False;;1;9;1;0;1
12/09/2022;9;0;130;628;1800;34.9;150;3.1;154241;27;0;4.3;71;62;4943;1508;8346;2063;77.1;251;114;365;60;12;9.3;1209;2.0;260;0.8;104;0;0.3;39;0;0;0;0;grève;False;;1;9;1;0;1
13/09/2022;9;1;150;623;1800;34.6;150;5.2;169262;37;0;3.5;76;62;3581;1408;7823;1572;71.9;264;106;370;57;21;10.9;1635;3.0;450;0.8;120;0;0.3;45;0;0;0;0;grève;False;;1;9;1;0;1
14/09/2022;9;2;144;632;1800;35.1;152;3.4;126978;28;0;3.3;80;63;4944;1556;7486;2048;80.1;251;141;392;54;12;8.5;1224;3.6;518;0.8;115;0;0.3;43;0;0;0;0;normal;False;;1;9;1;0;1
15/09/2022;9;3;139;627;1800;34.8;165;5.1;121551;39;0;-4.0;61;62;4211;1400;7732;1924;79.1;259;127;386;59;13;7.8;1084;2.7;375;0.8;111;0;0.3;42;0;0;0;0;normal;False;;1;9;1;0;1
16/09/2022;9;4;140;628;1800;34.9;163;2.2;119037;28;0;7.5;66;62;4725;1429;7604;1937;78.9;254;117;371;65;14;10.6;1484;1.9;266;0.8;112;0;0.3;42;0;0;0;0;grève;False;;1;9;1;0;1
17/09/2022;9;5;132;627;1800;34.8;150;3.8;112906;36;0;4.5;73;62;4436;1665;8695;2119;76.1;217;105;322;52;9;7.0;924;2.3;304;0.8;106;0;0.3;40;0;0;0;0;grève;False;;1;9;1;0;1
18/09/2022;9;6;152;634;1800;35.2;150;3.2;167088;35;0;-1.5;68;63;3463;1705;8496;2485;73.5;211;106;317;52;15;9.8;1490;4.0;608;0.8;122;0;0.3;46;0;0;0;0;grève;False;;1;9;1;0;1
19/09/2022;9;0;143;643;1800;35.7;150;5.8;141264;38;0;2.2;77;64;3439;1634;8984;1904;81.0;235;110;345;53;9;5.7;815;1.8;257;0.8;114;0;0.3;43;0;0;0;0;grève;False;;1;9;1;0;1
20/09/2022;9;1;132;631;1800;35.1;150;5.2;146939;29;0;2.9;66;63;3041;2181;8678;1783;80.5;249;129;378;58;19;5.8;766;1.9;251;0.8;106;0;0.3;40;0;0;0;0;grève;False;;1;9;1;0;1
21/09/2022;9;2;128;621;1800;34.5;150;2.7;140608;28;0;2.0;65;62;2970;1865;8591;2186;90.8;247;136;383;65;17;9.5;1216;4.0;512;0.8;102;0;0.3;38;0;0;0;0;normal;False;;1;9;1;0;1
22/09/2022;9;3;114;605;1800;33.6;150;4.2;118770;33;0;9.3;69;60;3781;1805;8695;2346;80.6;284;124;408;65;14;5.6;638;3.7;422;0.8;91;0;0.3;34;0;0;0;0;normal;False;;1;9;1;0;1
23/09/2022;9;4;149;611;1800;33.9;150;3.3;160107;30;0;-5.7;75;61;4441;1692;8752;2151;78.4;273;125;398;56;15;6.1;909;3.3;492;0.8;119;0;0.3;45;0;0;0;0;normal;False;;1;9;1;0;1
24/09/2022;9;5;140;616;1800;34.2;150;5.9;113028;25;0;-3.8;64;61;3630;1597;6634;2102;73.8;210;108;318;55;13;9.4;1316;1.9;266;0.8;112;0;0.3;42;0;0;0;0;grève;False;;1;9;1;0;1
25/09/2022;9;6;136;606;1800;33.7;150;6.4;125761;23;0;-7.1;75;60;3573;1692;8320;2246;78.1;206;96;302;46;15;8.1;1102;2.1;286;0.8;109;0;0.3;41;0;0;0;0;grève;False;;1;9;1;0;1
26/09/2022;9;0;122;592;1800;32.9;150;2.3;128726;26;1;2.4;67;109;4373;1673;8789;2454;81.0;248;122;370;63;40;8.9;1086;2.0;244;0.8;98;0;0.3;37;0;0;0;0;grève;False;;1;9;1;0;1
27/09/2022;9;1;115;581;1800;32.3;150;5.7;92430;29;0;4.2;82;58;3649;1865;10051;2163;75.7;276;136;412;64;12;11.8;1357;3.1;356;0.8;92;0;0.3;34;0;0;0;0;normal;False;;1;9;1;0;1
28/09/2022;9;2;136;586;1800;32.6;150;3.3;110594;21;0;3.5;71;58;4832;1536;7478;2620;70.3;241;125;366;60;16;9.4;1278;2.5;340;0.8;109;0;0.3;41;0;0;0;0;grève;False;;1;9;1;0;1
29/09/2022;9;3;141;604;1800;33.6;150;4.1;160846;29;0;0.9;47;60;3741;1510;7390;2240;79.7;272;115;387;59;16;9.1;1283;1.6;226;0.8;113;0;0.3;42;0;0;0;0;normal;False;;1;9;1;0;1
30/09/2022;9;4;119;584;1800;32.4;150;4.5;127760;33;0;3.6;71;58;4513;1878;6755;2698;82.2;261;132;393;53;17;7.7;916;2.2;262;0.8;95;0;0.3;36;0;0;0;0;normal;False;;1;9;1;0;1
01/10/2022;10;5;127;576;1800;32.0;151;7.2;115081;32;0;0.8;68;57;3883;1527;7363;2444;88.9;248;91;339;49;18;9.4;1194;3.7;470;0.8;102;0;0.3;38;0;0;0;0;grève;False;;1;11;1;1;2
02/10/2022;10;6;132;573;1800;31.8;150;3.0;141924;30;0;5.0;63;57;3956;1415;8294;1961;76.3;238;81;319;55;17;5.1;673;3.5;462;0.8;106;0;0.3;40;0;0;0;0;grève;False;;1;11;1;1;2
03/10/2022;10;0;128;577;1800;32.1;150;5.8;142974;25;0;6.4;65;57;4539;1466;7884;1773;69.0;259;120;379;52;16;8.9;1139;3.1;397;0.8;102;0;0.3;38;0;0;0;0;grève;False;;1;11;1;1;2
04/10/2022;10;1;141;594;1800;33.0;150;2.7;130103;37;0;-1.7;79;59;3986;1726;7711;2614;74.7;252;102;354;58;13;5.5;776;1.7;240;0.8;113;0;0.3;42;0;0;0;0;grève;False;;1;11;1;1;2
05/10/2022;10;2;126;588;1800;32.7;150;2.6;102616;26;0;0.9;55;58;4738;2156;8506;2096;83.5;234;106;340;51;15;6.5;819;3.7;466;0.8;101;0;0.3;38;0;0;0;0;grève;False;;1;11;1;1;2
06/10/2022;10;3;153;595;1800;33.1;162;4.5;179486;34;0;1.5;71;59;3384;1363;8629;2205;55.5;243;123;366;56;17;8.9;1362;2.8;428;0.8;122;0;0.3;46;0;0;0;0;grève;False;;1;11;1;1;2
07/10/2022;10;4;128;601;1800;33.4;150;4.5;120073;40;0;7.7;97;60;3326;1745;8474;2179;76.9;248;121;369;66;9;9.7;1242;2.7;346;0.8;102;0;0.3;38;0;0;0;0;grève;False;;1;11;1;1;2
08/10/2022;10;5;150;616;1800;34.2;150;2.0;126389;28;0;-1.2;71;61;2925;1580;8221;2652;78.3;211;85;296;53;15;7.7;1155;3.8;570;0.8;120;0;0.3;45;0;0;0;0;grève;False;;1;11;1;1;2
09/10/2022;10;6;119;608;1800;33.8;150;6.2;118612;25;0;6.5;73;60;4675;1868;8894;2382;80.5;209;94;303;48;11;7.9;940;1.5;178;0.8;95;0;0.3;36;0;0;0;0;grève;False;;1;11;1;1;2
10/10/2022;10;0;134;611;1800;33.9;150;2.0;148390;24;1;-3.8;58;111;4378;1725;6925;1915;73.0;246;109;355;46;63;8.5;1139;2.9;389;0.8;107;0;0.3;40;0;0;0;0;grève;False;;1;11;1;1;2
11/10/2022;10;1;124;600;1800;33.3;150;4.3;110194;31;0;7.1;71;60;3875;1866;8615;2300;68.1;220;128;348;55;20;10.3;1277;3.5;434;0.8;99;0;0.3;37;0;0;0;0;grève;False;;1;11;1;1;2
12/10/2022;10;2;138;608;1800;33.8;150;6.5;125276;27;0;5.6;71;60;4045;1644;8284;2647;75.1;250;151;401;55;15;5.1;704;1.7;235;0.8;110;0;0.3;41;0;0;0;0;normal;False;;1;11;1;1;2
13/10/2022;10;3;144;602;1800;33.4;150;7.8;129180;30;0;1.6;67;60;4382;1401;8266;2018;64.3;239;107;346;53;23;8.1;1166;2.4;346;0.8;115;0;0.3;43;0;0;0;0;grève;False;;1;11;1;1;2
14/10/2022;10;4;132;605;1800;33.6;151;4.0;157960;34;0;5.9;60;60;3848;1467;7948;1871;81.6;241;136;377;61;8;5.1;673;3.9;515;0.8;106;0;0.3;40;0;0;0;0;grève;False;;1;11;1;1;2
15/10/2022;10;5;123;588;1800;32.7;150;2.4;108112;29;0;0.3;54;58;3135;1673;8359;2604;78.4;249;85;334;63;16;7.2;886;2.0;246;0.8;98;0;0.3;37;0;0;0;0;grève;False;;1;11;1;1;2
16/10/2022;10;6;124;591;1800;32.8;150;6.4;127746;26;1;-1.4;61;109;3134;1721;8834;2086;89.6;221;110;331;48;46;8.6;1066;2.8;347;0.8;99;0;0.3;37;0;0;0;0;grève;False;;1;11;1;1;2
17/10/2022;10;0;127;586;1800;32.6;150;5.8;148603;28;0;9.2;82;58;3436;1542;9763;1855;61.5;265;139;404;67;14;5.6;711;3.4;432;0.8;102;0;0.3;38;0;0;0;0;normal;False;;1;11;1;1;2
18/10/2022;10;1;124;586;1800;32.6;150;3.8;106486;23;1;0.2;59;108;4059;2031;7158;2096;75.0;260;117;377;55;44;8.4;1042;2.5;310;0.8;99;0;0.3;37;0;0;0;0;grève;False;;1;11;1;1;2
19/10/2022;10;2;142;589;1800;32.7;151;3.6;168745;31;0;5.1;84;58;3393;1762;8753;2356;80.3;230;119;349;47;12;11.5;1633;2.5;355;0.8;114;0;0.3;43;0;0;0;0;grève;False;;1;11;1;1;2
20/10/2022;10;3;136;584;1800;32.4;153;3.4;160343;36;0;6.9;73;58;4428;1175;9342;2436;84.7;212;111;323;45;14;9.8;1333;1.7;231;0.8;109;0;0.3;41;0;0;0;0;grève;False;;1;11;1;1;2
21/10/2022;10;4;121;577;1800;32.1;150;4.0;139613;31;0;5.8;66;57;3395;1612;7531;2498;84.4;238;104;342;50;12;10.5;1270;2.0;242;0.8;97;0;0.3;36;0;0;0;0;grève;False;;1;11;1;1;2
22/10/2022;10;5;129;580;1800;32.2;150;5.0;114271;39;0;5.0;76;58;3621;1407;8308;2031;69.2;229;96;325;50;14;9.1;1174;3.7;477;0.8;103;0;0.3;39;0;0;0;0;grève;True;Vacances de la Toussaint;1;11;1;1;2
23/10/2022;10;6;124;580;1800;32.2;150;3.7;130649;28;0;5.4;63;58;3097;2009;8732;2634;73.8;230;98;328;49;11;11.3;1401;3.5;434;0.8;99;0;0.3;37;0;0;0;0;grève;True;Vacances de la Toussaint;1;11;1;1;2
24/10/2022;10;0;139;588;1800;32.7;159;3.8;153506;29;0;7.0;59;58;3665;1139;9939;2510;57.1;270;111;381;58;13;6.0;834;2.3;320;0.8;111;0;0.3;42;0;0;0;0;normal;True;Vacances de la Toussaint;1;11;1;1;2
25/10/2022;10;1;131;593;1800;32.9;150;5.5;156468;28;0;4.1;79;59;3955;1690;10166;2474;76.8;270;125;395;60;16;8.1;1061;2.5;328;0.8;105;0;0.3;39;0;0;0;0;normal;True;Vacances de la Toussaint;1;11;1;1;2
26/10/2022;10;2;136;589;1800;32.7;150;2.3;118615;36;0;2.7;66;58;4450;1616;7351;1988;84.8;238;117;355;54;17;9.2;1251;2.6;354;0.8;109;0;0.3;41;0;0;0;0;grève;True;Vacances de la Toussaint;1;11;1;1;2
27/10/2022;10;3;143;593;1800;32.9;150;3.9;158217;29;0;-2.5;67;59;3915;1733;8042;2089;74.3;243;127;370;56;16;11.1;1587;2.4;343;0.8;114;0;0.3;43;0;0;0;0;grève;True;Vacances de la Toussaint;1;11;1;1;2
28/10/2022;10;4;138;604;1800;33.6;150;2.0;129102;25;1;4.3;63;110;4266;1650;8503;2394;79.8;243;115;358;61;43;7.2;994;3.1;428;0.8;110;0;0.3;41;0;0;0;0;grève;True;Vacances de la Toussaint;1;11;1;1;2
29/10/2022;10;5;142;613;1800;34.1;165;4.7;123576;31;0;7.2;72;61;4366;1987;8741;2453;78.8;221;101;322;51;11;5.0;710;1.5;213;0.8;114;0;0.3;43;0;0;0;0;grève;True;Vacances de la Toussaint;1;11;1;1;2
30/10/2022;10;6;148;628;1800;34.9;166;2.0;143346;37;0;-1.2;67;62;4012;1739;8384;1946;70.8;221;89;310;53;14;11.8;1746;3.7;548;0.8;118;0;0.3;44;0;0;0;0;grève;True;Vacances de la Toussaint;1;11;1;1;2
31/10/2022;10;0;142;630;1800;35.0;156;5.8;158690;27;0;2.3;71;63;3415;1206;7537;2805;55.0;235;112;347;50;12;5.2;738;2.3;327;0.8;114;0;0.3;43;0;0;0;0;grève;True;Vacances de la Toussaint;1;11;1;1;2
01/11/2022;11;1;156;646;1800;35.9;150;2.5;153807;36;0;5.0;84;64;3954;1812;7334;2169;82.6;247;113;360;54;12;6.1;952;3.7;577;0.8;125;0;0.3;47;0;0;0;0;grève;True;Vacances de la Toussaint;1;9;1;2;2
02/11/2022;11;2;145;652;1800;36.2;164;2.0;147176;35;0;9.5;71;65;4583;1605;7026;2550;77.4;248;130;378;58;17;8.0;1160;2.6;377;0.8;116;0;0.3;44;0;0;0;0;grève;True;Vacances de la Toussaint;1;9;1;2;2
03/11/2022;11;3;147;654;1800;36.3;150;4.0;176115;24;0;-1.1;75;65;3666;1840;6619;1883;63.5;256;118;374;54;18;8.5;1250;3.4;500;0.8;118;0;0.3;44;0;0;0;0;grève;True;Vacances de la Toussaint;1;9;1;2;2
04/11/2022;11;4;141;656;1800;36.4;150;7.1;135310;21;0;6.8;60;65;4149;1513;7056;2347;77.6;233;133;366;52;16;10.8;1523;3.6;508;0.8;113;0;0.3;42;0;0;0;0;grève;True;Vacances de la Toussaint;1;9;1;2;2
05/11/2022;11;5;152;663;1800;36.8;154;5.6;159016;19;0;2.3;68;66;4048;1331;9105;1851;74.2;231;94;325;59;9;8.1;1231;2.3;350;0.8;122;0;0.3;46;0;0;0;0;grève;True;Vacances de la Toussaint;1;9;1;2;2
06/11/2022;11;6;144;660;1800;36.7;150;2.0;136238;32;1;1.1;72;116;3663;1317;8840;2316;84.6;227;88;315;55;42;8.8;1267;3.1;446;0.8;115;0;0.3;43;0;0;0;0;grève;True;Vacances de la Toussaint;1;9;1;2;2
07/11/2022;11;0;139;658;1800;36.6;153;2.5;133039;28;0;0.2;64;65;4356;1795;8774;2434;78.8;220;130;350;57;13;6.4;890;3.0;417;0.8;111;0;0.3;42;0;0;0;0;grève;False;;1;9;1;2;2
08/11/2022;11;1;146;652;1800;36.2;150;3.9;157425;25;0;1.4;76;65;3639;1721;8069;2416;77.5;242;133;375;60;18;9.0;1314;2.7;394;0.8;117;0;0.3;44;0;0;0;0;grève;False;;1;9;1;2;2
09/11/2022;11;2;160;662;1800;36.8;150;7.9;188025;23;1;6.1;72;116;3946;1401;8046;1969;72.8;234;121;355;58;42;7.4;1184;2.7;432;0.8;128;0;0.3;48;0;0;0;0;grève;False;;1;9;1;2;2
10/11/2022;11;3;150;663;1800;36.8;150;3.1;152542;40;0;3.3;69;66;3680;1015;7985;1695;66.8;274;107;381;60;7;5.7;855;2.3;345;0.8;120;0;0.3;45;0;0;0;0;normal;False;;1;9;1;2;2
11/11/2022;11;4;155;672;1800;37.3;150;3.1;171641;31;1;7.2;70;117;3781;1754;6870;2312;77.5;251;122;373;55;42;11.6;1798;2.3;356;0.8;124;0;0.3;46;0;0;0;0;grève;False;;1;9;1;2;2
12/11/2022;11;5;145;668;1800;37.1;150;6.8;121174;27;1;-0.1;59;116;4306;1157;8778;2146;73.7;230;89;319;49;36;5.6;812;2.9;420;0.8;116;0;0.3;44;0;0;0;0;grève;False;;1;9;1;2;2
13/11/2022;11;6;161;679;1800;37.7;166;4.8;142399;23;0;7.3;82;67;2738;1951;8750;2066;63.4;200;102;302;46;12;9.7;1562;1.6;258;0.8;129;0;0.3;48;0;0;0;0;grève;False;;1;9;1;2;2
14/11/2022;11;0;167;697;1800;38.7;189;6.1;167142;25;0;6.4;75;69;3972;1209;7075;1879;64.7;240;100;340;63;14;11.4;1904;3.8;635;0.8;134;0;0.3;50;0;0;0;0;grève;False;;1;9;1;2;2
15/11/2022;11;1;168;711;1800;39.5;150;3.4;135745;26;0;-1.3;54;71;4009;1498;7063;2134;60.7;254;112;366;57;12;6.3;1058;3.1;521;0.8;134;0;0.3;50;0;0;0;0;grève;False;;1;9;1;2;2
16/11/2022;11;2;152;706;1800;39.2;150;4.3;136974;41;0;10.9;95;70;3496;1590;8457;2229;81.1;239;101;340;57;10;6.7;1018;2.6;395;0.8;122;0;0.3;46;0;0;0;0;grève;False;;1;9;1;2;2
17/11/2022;11;3;157;710;1800;39.4;161;6.5;158093;25;0;6.4;65;71;3728;1601;8390;2522;87.6;264;121;385;59;24;8.0;1256;1.7;267;0.8;126;0;0.3;47;0;0;0;0;normal;False;;1;9;1;2;2
18/11/2022;11;4;172;721;1800;40.1;193;4.3;138629;39;0;8.2;58;72;3135;1548;8522;1526;78.3;267;131;398;57;15;7.1;1221;3.1;533;0.8;138;0;0.3;52;0;0;0;0;normal;False;;1;9;1;2;2
19/11/2022;11;5;159;730;1800;40.6;150;6.2;144025;29;0;9.9;66;73;3328;1549;9222;1799;74.4;218;102;320;49;22;10.3;1638;1.5;238;0.8;127;0;0.3;48;0;0;0;0;grève;False;;1;9;1;2;2
20/11/2022;11;6;158;728;1800;40.4;150;5.1;158887;31;0;9.3;64;72;3871;1439;7257;2338;71.0;201;90;291;40;24;7.4;1169;3.2;506;0.8;126;0;0.3;47;0;0;0;0;grève;False;;1;9;1;2;2
21/11/2022;11;0;179;736;1800;40.9;185;2.9;184237;24;0;5.0;58;73;4880;1418;7786;1435;65.5;252;138;390;55;18;11.9;2130;1.7;304;0.8;143;0;0.3;54;0;0;0;0;normal;False;;1;9;1;2;2
22/11/2022;11;1;143;720;1800;40.0;150;4.5;167353;29;0;8.5;83;72;4187;1440;7483;2059;66.4;262;104;366;62;15;11.0;1573;3.1;443;0.8;114;0;0.3;43;0;0;0;0;grève;False;;1;9;1;2;2
23/11/2022;11;2;161;726;1800;40.3;150;6.0;170360;28;0;-1.5;63;72;3287;1540;7325;2898;86.6;275;110;385;63;18;11.3;1819;2.5;402;0.8;129;0;0.3;48;0;0;0;0;normal;False;;1;9;1;2;2
24/11/2022;11;3;199;753;1800;41.8;217;5.5;192213;25;0;7.5;64;75;3795;1052;7268;1912;55.9;248;116;364;55;15;5.4;1075;3.2;637;0.8;159;0;0.3;60;0;0;0;0;grève;False;;1;9;1;2;2
25/11/2022;11;4;172;753;1800;41.8;180;4.4;201608;31;0;13.0;72;75;3914;1547;9088;2340;62.2;245;138;383;60;12;6.2;1066;1.8;310;0.8;138;0;0.3;52;0;0;0;0;normal;False;;1;9;1;2;2
26/11/2022;11;5;165;757;1800;42.1;170;2.0;183802;27;0;3.4;67;75;2816;1485;8903;1661;68.7;230;94;324;53;13;6.2;1023;1.8;297;0.8;132;0;0.3;50;0;0;0;0;grève;False;;1;9;1;2;2
27/11/2022;11;6;171;765;1800;42.5;187;2.0;150481;30;0;10.0;66;76;3474;1655;7888;2346;68.3;202;117;319;50;19;9.7;1659;2.1;359;0.8;137;0;0.3;51;0;0;0;0;grève;False;;1;9;1;2;2
28/11/2022;11;0;161;753;1800;41.8;172;2.1;137226;22;0;13.6;68;75;3640;1456;6343;2072;75.8;247;129;376;54;17;5.1;821;2.5;402;0.8;129;0;0.3;48;0;0;0;0;grève;False;;1;9;1;2;2
29/11/2022;11;1;167;769;1800;42.7;150;3.7;178744;30;0;9.4;74;76;3723;1619;8310;2242;64.6;267;98;365;69;19;10.6;1770;2.1;351;0.8;134;0;0.3;50;0;0;0;0;grève;False;;1;9;1;2;2
30/11/2022;11;2;169;774;1800;43.0;159;3.9;173048;36;0;10.9;60;77;3632;1603;8267;2313;53.7;239;141;380;49;14;8.8;1487;1.7;287;0.8;135;0;0.3;51;0;0;0;0;normal;False;;1;9;1;2;2
01/12/2022;12;3;183;764;1800;42.4;155;2.3;204204;29;0;0.6;69;76;3609;1423;7057;1921;65.2;237;126;363;51;14;9.0;1647;2.3;421;0.8;146;0;0.3;55;0;0;0;0;grève;False;;2;13;2;5;3
02/12/2022;12;4;183;771;1800;42.8;155;6.0;200481;30;0;3.3;85;77;3068;1521;8468;2222;65.7;228;111;339;50;10;8.8;1610;3.3;604;0.8;146;0;0.3;55;0;0;0;0;grève;False;;2;13;2;5;3
03/12/2022;12;5;167;772;1800;42.9;178;2.6;175364;24;0;12.9;65;77;3501;1230;7233;1819;68.0;238;98;336;58;13;8.7;1453;3.0;501;0.8;134;0;0.3;50;0;0;0;0;grève;False;;2;13;2;5;3
04/12/2022;12;6;178;777;1800;43.2;203;2.4;212630;23;0;11.2;68;77;3443;1734;8526;2117;65.9;230;93;323;57;18;6.4;1139;3.9;694;0.8;142;0;0.3;53;0;0;0;0;grève;False;;2;13;2;5;3
05/12/2022;12;0;192;796;1800;44.2;227;4.6;194580;33;0;9.5;70;79;4043;1314;7888;2187;62.6;219;99;318;46;13;7.0;1344;2.6;499;0.8;154;0;0.3;58;0;0;0;0;grève;False;;2;13;2;5;3
06/12/2022;12;1;183;807;1800;44.8;192;6.0;154679;34;0;6.6;74;80;3187;1415;6636;1914;56.5;252;138;390;50;14;8.4;1537;2.3;421;0.8;146;0;0.3;55;0;0;0;0;hiver;False;;2;13;2;5;3
07/12/2022;12;2;193;822;1800;45.7;168;7.6;218343;32;0;9.0;69;82;3333;1210;7394;1737;77.0;253;114;367;60;12;9.7;1872;3.2;618;0.8;154;0;0.3;58;0;0;0;0;grève;False;;2;13;2;5;3
08/12/2022;12;3;195;830;1800;46.1;164;5.4;175645;30;0;14.9;75;83;3261;1261;7775;1879;76.1;238;118;356;60;11;6.9;1346;2.5;488;0.8;156;0;0.3;58;0;0;0;0;grève;False;;2;13;2;5;3
09/12/2022;12;4;197;839;1800;46.6;221;6.9;218851;32;0;7.7;66;83;4217;1737;7876;2333;75.7;245;125;370;64;13;10.6;2088;3.0;591;0.8;158;0;0.3;59;0;0;0;0;grève;False;;2;13;2;5;3
10/12/2022;12;5;172;842;1800;46.8;177;2.7;203449;32;0;11.1;68;84;3956;1511;8762;2412;59.6;212;84;296;52;18;10.7;1840;3.9;671;0.8;138;0;0.3;52;0;0;0;0;grève;False;;2;13;2;5;3
11/12/2022;12;6;193;852;1800;47.3;202;7.7;208193;34;0;11.2;75;85;2989;1361;8610;2254;68.5;224;95;319;58;12;6.9;1332;2.7;521;0.8;154;0;0.3;58;0;0;0;0;grève;False;;2;13;2;5;3
12/12/2022;12;0;176;842;1800;46.8;195;2.0;182761;30;0;6.0;60;84;3790;1411;7697;2572;64.9;252;135;387;53;25;8.9;1566;2.7;475;0.8;141;0;0.3;53;0;0;0;0;hiver;False;;2;13;2;5;3
13/12/2022;12;1;210;859;1800;47.7;227;3.7;206672;29;0;6.4;63;85;2814;1370;7927;1951;58.4;261;113;374;55;16;7.4;1554;3.4;714;0.8;168;0;0.3;63;0;0;0;0;grève;False;;2;13;2;5;3
14/12/2022;12;2;214;872;1800;48.4;242;5.3;202393;28;0;15.1;72;87;3418;1502;8718;1982;54.1;252;131;383;51;15;6.3;1348;3.4;728;0.8;171;0;0.3;64;0;0;0;0;hiver;False;;2;13;2;5;3
15/12/2022;12;3;198;874;1800;48.6;162;2.1;186358;25;0;11.4;65;87;4099;1444;6809;1412;84.9;247;109;356;58;17;10.6;2099;2.8;554;0.8;158;0;0.3;59;0;0;0;0;grève;False;;2;13;2;5;3
16/12/2022;12;4;214;885;1800;49.2;235;3.1;225674;35;0;6.6;65;88;2309;1401;6945;1656;59.5;273;134;407;58;14;11.9;2547;1.7;364;0.8;171;0;0.3;64;0;0;0;0;hiver;False;;2;13;2;5;3
17/12/2022;12;5;202;904;1800;50.2;230;2.9;222303;32;0;8.2;55;90;2879;1209;6251;2143;56.3;245;107;352;57;13;9.0;1818;4.0;808;0.8;162;0;0.3;61;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
